"age","created_timestamp","kidsarc_response_id","participant_fk","itemid","A","B","C","D","response","correct","saveitem_timestamp","rt"
"6","2023-12-10 14:54:23","1830","5273","8","330000000","000333000","330440000","000333444","444333000","0","2023-12-10 14:57:18","2147483647"
"9","2023-12-10 14:57:15","1831","5274","9","1101111010555551101101011","1101111010555550000000000","0110155555000101101111001","0110155555000000000000000","0110155555000000000000000","1","2023-12-10 14:58:05","29083"
"9","2023-12-10 14:57:15","1832","5274","10","0000003033030000030300000","0000003333030030333300000","5500000500005005000000500","5550050500505005050055500","5550050500505005050055500","1","2023-12-10 14:58:34","28748"
"9","2023-12-10 14:57:15","1833","5274","11","1111110001111110000000003","2222220302222220000000000","3010001010100010101000100","0020002020203020202000200","0020002020203020202000200","1","2023-12-10 14:58:53","19029"
"9","2023-12-10 14:57:15","1834","5274","12","6666033333000007770011000","0000011000777006666033333","2200055500600004444433330","6000022000555003333044444","6000022000555003333044444","1","2023-12-10 14:59:30","36517"
"9","2023-12-10 14:57:15","1835","5274","13","0102211022010000007722077","0002200022000000000022000","0405544055000000600560055","0005500055000000000500055","0005500055000000000500055","1","2023-12-10 14:59:46","15951"
"9","2023-12-10 14:57:15","1836","5274","14","4441444244444443244444424","4444444444444444444444444","6666676666668666666768666","6666666666666666666666666","6666666666666666666666666","1","2023-12-10 15:00:01","15491"
"9","2023-12-10 14:57:15","1837","5274","15","1001133333011013333311010","0000033333011013333300000","0031311313113030031311303","0031300313003030031300303","0031300313003030031300303","1","2023-12-10 15:00:21","19480"
"9","2023-12-10 14:57:15","1838","5274","16","0070007070700070707000700","0000007070000000707000000","0000006660060600666000000","0000000600060600060000000","0000006060000000606000000","0","2023-12-10 15:00:29","7966"
"10","2023-12-10 15:00:03","1839","5276","1","000220220","000000200","000110110","000000100","000000100","1","2023-12-10 15:00:36","2147483647"
"10","2023-12-10 15:00:03","1840","5276","2","700000000","700000700","770000000","770000770","770000770","1","2023-12-10 15:00:46","2147483647"
"10","2023-12-10 15:00:03","1841","5276","3","040040040","060060060","000444000","000666000","000666000","1","2023-12-10 15:00:54","2147483647"
"10","2023-12-10 15:00:03","1842","5276","4","400400000","000400400","404404000","000404404","000404404","1","2023-12-10 15:01:05","2147483647"
"10","2023-12-10 15:00:03","1843","5276","5","700770000","770700000","700700770","777700000","770700700","0","2023-12-10 15:01:30","2147483647"
"10","2023-12-10 15:00:03","1844","5276","6","110005005","330007007","050050011","070070033","070070033","1","2023-12-10 15:01:46","2147483647"
"6","2023-12-10 15:00:46","1845","5278","9","1101111010555551101101011","1101111010555550000000000","0110155555000101101111001","0110155555000000000000000","1101111010555550000000000","0","2023-12-10 15:02:18","28421"
"6","2023-12-10 15:00:46","1846","5278","10","0000003033030000030300000","0000003333030030333300000","5500000500005005000000500","5550050500505005050055500","5550050500505005050055500","1","2023-12-10 15:02:37","19413"
"10","2023-12-10 15:00:03","1847","5276","7","110000000","111000000","000102102","102102102","102102102","1","2023-12-10 15:02:59","2147483647"
"10","2023-12-10 15:00:03","1848","5276","8","330000000","000333000","330440000","000333444","000333444","1","2023-12-10 15:03:12","2147483647"
"6","2023-12-10 15:00:46","1849","5278","11","1111110001111110000000003","2222220302222220000000000","3010001010100010101000100","0020002020203020202000200","0020002020203020202000200","1","2023-12-10 15:03:16","38787"
"6","2023-12-10 15:00:46","1850","5278","12","6666033333000007770011000","0000011000777006666033333","2200055500600004444433330","6000022000555003333044444","6000022000555003333044444","1","2023-12-10 15:04:56","99485"
"6","2023-12-10 15:00:46","1851","5278","13","0102211022010000007722077","0002200022000000000022000","0405544055000000600560055","0005500055000000000500055","0005500055000000600060000","0","2023-12-10 15:05:55","59009"
"6","2023-12-10 15:00:46","1852","5278","14","4441444244444443244444424","4444444444444444444444444","6666676666668666666768666","6666666666666666666666666","6666666666666666666666666","1","2023-12-10 15:06:14","19475"
"6","2023-12-10 15:00:46","1853","5278","15","1001133333011013333311010","0000033333011013333300000","0031311313113030031311303","0031300313003030031300303","0031300313003030030300313","0","2023-12-10 15:06:46","31645"
"6","2023-12-10 15:00:46","1854","5278","16","0070007070700070707000700","0000007070000000707000000","0000006660060600666000000","0000000600060600060000000","0000007070000000707000000","0","2023-12-10 15:06:58","12045"
"38","2023-12-10 15:07:31","1855","5284","9","1101111010555551101101011","1101111010555550000000000","0110155555000101101111001","0110155555000000000000000","0110155555000100000000000","0","2023-12-10 15:08:59","36830"
"38","2023-12-10 15:07:31","1856","5284","10","0000003033030000030300000","0000003333030030333300000","5500000500005005000000500","5550050500505005050055500","5500000000005005000000500","0","2023-12-10 15:10:52","112224"
"38","2023-12-10 15:07:31","1857","5284","11","1111110001111110000000003","2222220302222220000000000","3010001010100010101000100","0020002020203020202000200","3010001010100010101000100","0","2023-12-10 15:11:54","62159"
"38","2023-12-10 15:07:31","1858","5284","12","6666033333000007770011000","0000011000777006666033333","2200055500600004444433330","6000022000555003333044444","6000033330444442200055500","0","2023-12-10 15:13:40","106053"
"38","2023-12-10 15:07:31","1859","5284","13","0102211022010000007722077","0002200022000000000022000","0405544055000000600560055","0005500055000000000500055","0005500055000000600060000","0","2023-12-10 15:14:42","62141"
"38","2023-12-10 15:07:31","1860","5284","14","4441444244444443244444424","4444444444444444444444444","6666676666668666666768666","6666666666666666666666666","6666666666666666666666666","1","2023-12-10 15:15:57","74738"
"38","2023-12-10 15:07:31","1861","5284","15","1001133333011013333311010","0000033333011013333300000","0031311313113030031311303","0031300313003030031300303","0000011313113030031300000","0","2023-12-10 15:16:31","33920"
"38","2023-12-10 15:07:31","1862","5284","16","0070007070700070707000700","0000007070000000707000000","0000006660060600666000000","0000000600060600060000000","0000006060000000606000000","0","2023-12-10 15:17:00","28249"
"34","2023-12-10 15:17:35","1863","5289","9","1101111010555551101101011","1101111010555550000000000","0110155555000101101111001","0110155555000000000000000","0110155555000100000000000","0","2023-12-10 15:18:14","16317"
"34","2023-12-10 15:17:35","1864","5289","10","0000003033030000030300000","0000003333030030333300000","5500000500005005000000500","5550050500505005050055500","5550000500005005550000500","0","2023-12-10 15:18:48","34143"
"34","2023-12-10 15:17:35","1865","5289","11","1111110001111110000000003","2222220302222220000000000","3010001010100010101000100","0020002020203020202000200","0020002020203020202000200","1","2023-12-10 15:19:05","16952"
"34","2023-12-10 15:17:35","1866","5289","12","6666033333000007770011000","0000011000777006666033333","2200055500600004444433330","6000022000555003333044444","6000022000555003333044444","1","2023-12-10 15:19:27","22102"
"34","2023-12-10 15:17:35","1867","5289","13","0102211022010000007722077","0002200022000000000022000","0405544055000000600560055","0005500055000000000500055","0005500055000000000500055","1","2023-12-10 15:19:47","19578"
"34","2023-12-10 15:17:35","1868","5289","14","4441444244444443244444424","4444444444444444444444444","6666676666668666666768666","6666666666666666666666666","6666666666666666666666666","1","2023-12-10 15:20:10","22957"
"34","2023-12-10 15:17:35","1869","5289","15","1001133333011013333311010","0000033333011013333300000","0031311313113030031311303","0031300313003030031300303","0031300313003030031300303","1","2023-12-10 15:20:26","15632"
"34","2023-12-10 15:17:35","1870","5289","16","0070007070700070707000700","0000007070000000707000000","0000006660060600666000000","0000000600060600060000000","0000006060000000606000000","0","2023-12-10 15:20:44","18030"
"20","2023-12-10 15:21:11","1871","5291","9","1101111010555551101101011","1101111010555550000000000","0110155555000101101111001","0110155555000000000000000","0110155555000000000000000","1","2023-12-10 15:21:35","13303"
"20","2023-12-10 15:21:11","1872","5291","10","0000003033030000030300000","0000003333030030333300000","5500000500005005000000500","5550050500505005050055500","5550050500505005550000000","0","2023-12-10 15:22:13","37592"
"20","2023-12-10 15:21:11","1873","5291","11","1111110001111110000000003","2222220302222220000000000","3010001010100010101000100","0020002020203020202000200","0020002020203020202000200","1","2023-12-10 15:22:27","13903"
"20","2023-12-10 15:21:11","1874","5291","12","6666033333000007770011000","0000011000777006666033333","2200055500600004444433330","6000022000555003333044444","6000022000555003333044444","1","2023-12-10 15:22:53","26119"
"20","2023-12-10 15:21:11","1875","5291","13","0102211022010000007722077","0002200022000000000022000","0405544055000000600560055","0005500055000000000500055","0005500055000000600060000","0","2023-12-10 15:23:04","11312"
"20","2023-12-10 15:21:11","1876","5291","14","4441444244444443244444424","4444444444444444444444444","6666676666668666666768666","6666666666666666666666666","6666666666666666666666666","1","2023-12-10 15:23:16","11318"
"20","2023-12-10 15:21:11","1877","5291","15","1001133333011013333311010","0000033333011013333300000","0031311313113030031311303","0031300313003030031300303","0031300313003030031300303","1","2023-12-10 15:23:32","15283"
"20","2023-12-10 15:21:11","1878","5291","16","0070007070700070707000700","0000007070000000707000000","0000006660060600666000000","0000000600060600060000000","0000006660000000666000000","0","2023-12-10 15:23:51","19124"
"9","2023-12-10 15:24:28","1879","5295","1","000220220","000000200","000110110","000000100","000000100","1","2023-12-10 15:25:15","2147483647"
"9","2023-12-10 15:24:28","1880","5295","2","700000000","700000700","770000000","770000770","770000770","1","2023-12-10 15:25:27","2147483647"
"9","2023-12-10 15:24:28","1881","5295","3","040040040","060060060","000444000","000666000","000444000","0","2023-12-10 15:25:38","2147483647"
"9","2023-12-10 15:24:28","1882","5295","4","400400000","000400400","404404000","000404404","000404404","1","2023-12-10 15:25:47","2147483647"
"9","2023-12-10 15:24:28","1883","5295","5","700770000","770700000","700700770","777700000","770700700","0","2023-12-10 15:25:55","2147483647"
"9","2023-12-10 15:24:28","1884","5295","6","110005005","330007007","050050011","070070033","070070033","1","2023-12-10 15:26:31","2147483647"
"9","2023-12-10 15:24:28","1885","5295","7","110000000","111000000","000102102","102102102","102102102","1","2023-12-10 15:26:43","2147483647"
"9","2023-12-10 15:24:28","1886","5295","8","330000000","000333000","330440000","000333444","000333444","1","2023-12-10 15:26:55","2147483647"
"9","2023-12-10 15:27:31","1887","5299","9","1101111010555551101101011","1101111010555550000000000","0110155555000101101111001","0110155555000000000000000","0110155555100001101101011","0","2023-12-10 15:28:29","38699"
"9","2023-12-10 15:27:31","1888","5299","10","0000003033030000030300000","0000003333030030333300000","5500000500005005000000500","5550050500505005050055500","5500000500005005500000000","0","2023-12-10 15:28:48","18867"
"9","2023-12-10 15:27:31","1889","5299","11","1111110001111110000000003","2222220302222220000000000","3010001010100010101000100","0020002020203020202000200","0020002020203020202000200","1","2023-12-10 15:29:14","26365"
"9","2023-12-10 15:27:31","1890","5299","12","6666033333000007770011000","0000011000777006666033333","2200055500600004444433330","6000022000555003333044444","6000022000555003333044444","1","2023-12-10 15:29:38","23554"
"9","2023-12-10 15:27:31","1891","5299","13","0102211022010000007722077","0002200022000000000022000","0405544055000000600560055","0005500055000000000500055","0005500055000000000500055","1","2023-12-10 15:29:49","10535"
"9","2023-12-10 15:27:31","1892","5299","14","4441444244444443244444424","4444444444444444444444444","6666676666668666666768666","6666666666666666666666666","6666666666666666666666666","1","2023-12-10 15:30:12","23023"
"9","2023-12-10 15:27:31","1893","5299","15","1001133333011013333311010","0000033333011013333300000","0031311313113030031311303","0031300313003030031300303","0031300313003030031300303","1","2023-12-10 15:30:30","18172"
"8","2023-12-10 15:30:48","1894","5306","1","000220220","000000200","000110110","000000100","000000100","1","2023-12-10 15:31:35","2147483647"
"9","2023-12-10 15:27:31","1895","5299","16","0070007070700070707000700","0000007070000000707000000","0000006660060600666000000","0000000600060600060000000","0000000600060600060000000","1","2023-12-10 15:31:43","72287"
"8","2023-12-10 15:30:48","1896","5306","2","700000000","700000700","770000000","770000770","770000770","1","2023-12-10 15:32:53","2147483647"
"8","2023-12-10 15:30:48","1897","5306","3","040040040","060060060","000444000","000666000","000666000","1","2023-12-10 15:33:04","2147483647"
"8","2023-12-10 15:30:48","1898","5306","4","400400000","000400400","404404000","000404404","000404404","1","2023-12-10 15:33:19","2147483647"
"8","2023-12-10 15:30:48","1899","5306","5","700770000","770700000","700700770","777700000","770700700","0","2023-12-10 15:33:33","2147483647"
"9","2023-12-10 15:32:44","1900","5310","9","1101111010555551101101011","1101111010555550000000000","0110155555000101101111001","0110155555000000000000000","0110155555000000000000000","1","2023-12-10 15:33:35","18636"
"9","2023-12-10 15:32:44","1901","5310","10","0000003033030000030300000","0000003333030030333300000","5500000500005005000000500","5550050500505005050055500","5550050500505005050055500","1","2023-12-10 15:33:54","19370"
"8","2023-12-10 15:30:48","1902","5306","6","110005005","330007007","050050011","070070033","030030077","0","2023-12-10 15:34:02","2147483647"
"9","2023-12-10 15:32:44","1903","5310","11","1111110001111110000000003","2222220302222220000000000","3010001010100010101000100","0020002020203020202000200","0010001010103010101000100","0","2023-12-10 15:34:18","23847"
"8","2023-12-10 15:30:48","1904","5306","7","110000000","111000000","000102102","102102102","102102102","1","2023-12-10 15:34:29","2147483647"
"8","2023-12-10 15:30:48","1905","5306","8","330000000","000333000","330440000","000333444","000333444","1","2023-12-10 15:34:48","2147483647"
"9","2023-12-10 15:32:44","1906","5310","12","6666033333000007770011000","0000011000777006666033333","2200055500600004444433330","6000022000555003333044444","3333044444600002200055500","0","2023-12-10 15:35:04","46013"
"9","2023-12-10 15:32:44","1907","5310","13","0102211022010000007722077","0002200022000000000022000","0405544055000000600560055","0005500055000000000500055","0005500055000000600060000","0","2023-12-10 15:35:16","11480"
"9","2023-12-10 15:32:44","1908","5310","14","4441444244444443244444424","4444444444444444444444444","6666676666668666666768666","6666666666666666666666666","6666660666666666666660666","0","2023-12-10 15:35:42","25721"
"9","2023-12-10 15:32:44","1909","5310","15","1001133333011013333311010","0000033333011013333300000","0031311313113030031311303","0031300313003030031300303","0005500055000000600060000","0","2023-12-10 15:35:53","11480"
"9","2023-12-10 15:32:44","1910","5310","16","0070007070700070707000700","0000007070000000707000000","0000006660060600666000000","0000000600060600060000000","3333044444600002200055500","0","2023-12-10 15:36:02","46013"
"7","2023-12-10 15:36:00","1911","5314","1","000220220","000000200","000110110","000000100","000000100","1","2023-12-10 15:36:40","2147483647"
"9","2023-12-10 15:36:15","1912","5315","9","1101111010555551101101011","1101111010555550000000000","0110155555000101101111001","0110155555000000000000000","0110155555000000000000000","1","2023-12-10 15:36:45","19198"
"9","2023-12-10 15:36:15","1913","5315","10","0000003033030000030300000","0000003333030030333300000","5500000500005005000000500","5550050500505005050055500","5550050500505005050055500","1","2023-12-10 15:36:55","9999"
"7","2023-12-10 15:36:00","1914","5314","2","700000000","700000700","770000000","770000770","700000000","0","2023-12-10 15:36:58","2147483647"
"9","2023-12-10 15:36:15","1915","5315","11","1111110001111110000000003","2222220302222220000000000","3010001010100010101000100","0020002020203020202000200","0010001010103010101000100","0","2023-12-10 15:37:06","10642"
"7","2023-12-10 15:36:00","1916","5314","3","040040040","060060060","000444000","000666000","000666000","1","2023-12-10 15:37:10","2147483647"
"7","2023-12-10 15:36:00","1917","5314","4","400400000","000400400","404404000","000404404","000404404","1","2023-12-10 15:37:27","2147483647"
"9","2023-12-10 15:36:15","1918","5315","12","6666033333000007770011000","0000011000777006666033333","2200055500600004444433330","6000022000555003333044444","4444433330600002200055500","0","2023-12-10 15:37:41","34605"
"7","2023-12-10 15:36:00","1919","5314","5","700770000","770700000","700700770","777700000","777700000","1","2023-12-10 15:37:48","2147483647"
"9","2023-12-10 15:36:15","1920","5315","13","0102211022010000007722077","0002200022000000000022000","0405544055000000600560055","0005500055000000000500055","0005500055000000600060000","0","2023-12-10 15:37:58","17302"
"7","2023-12-10 15:36:00","1921","5314","6","110005005","330007007","050050011","070070033","030030077","0","2023-12-10 15:38:16","2147483647"
"9","2023-12-10 15:36:15","1922","5315","14","4441444244444443244444424","4444444444444444444444444","6666676666668666666768666","6666666666666666666666666","6666666666660666666660666","0","2023-12-10 15:38:19","20993"
"7","2023-12-10 15:36:00","1923","5314","7","110000000","111000000","000102102","102102102","102102102","1","2023-12-10 15:38:36","2147483647"
"9","2023-12-10 15:36:15","1924","5315","15","1001133333011013333311010","0000033333011013333300000","0031311313113030031311303","0031300313003030031300303","0031300313003030031300303","1","2023-12-10 15:38:40","20850"
"7","2023-12-10 15:36:00","1925","5314","8","330000000","000333000","330440000","000333444","000333444","1","2023-12-10 15:38:54","2147483647"
"9","2023-12-10 15:36:15","1926","5315","16","0070007070700070707000700","0000007070000000707000000","0000006660060600666000000","0000000600060600060000000","0000000600060600060000000","1","2023-12-10 15:38:57","17294"
"12","2023-12-10 15:40:03","1927","5322","1","000220220","000000200","000110110","000000100","000000100","1","2023-12-10 15:40:38","2147483647"
"12","2023-12-10 15:40:03","1928","5322","2","700000000","700000700","770000000","770000770","700000000","0","2023-12-10 15:40:47","2147483647"
"12","2023-12-10 15:40:03","1929","5322","3","040040040","060060060","000444000","000666000","000666000","1","2023-12-10 15:40:57","2147483647"
"12","2023-12-10 15:40:03","1930","5322","4","400400000","000400400","404404000","000404404","000404404","1","2023-12-10 15:41:09","2147483647"
"12","2023-12-10 15:40:03","1931","5322","5","700770000","770700000","700700770","777700000","770700700","0","2023-12-10 15:41:20","2147483647"
"12","2023-12-10 15:40:03","1932","5322","6","110005005","330007007","050050011","070070033","070070033","1","2023-12-10 15:41:54","2147483647"
"12","2023-12-10 15:40:03","1933","5322","7","110000000","111000000","000102102","102102102","102102102","1","2023-12-10 15:42:05","2147483647"
"12","2023-12-10 15:40:03","1934","5322","8","330000000","000333000","330440000","000333444","000333444","1","2023-12-10 15:42:22","2147483647"
"8","2023-12-10 15:39:32","1935","5321","9","1101111010555551101101011","1101111010555550000000000","0110155555000101101111001","0110155555000000000000000","0110155555000000000000000","1","2023-12-10 15:42:29","161493"
"9","2023-12-10 15:43:16","1936","5327","1","000220220","000000200","000110110","000000100","000000100","1","2023-12-10 15:44:03","2147483647"
"9","2023-12-10 15:43:16","1937","5327","2","700000000","700000700","770000000","770000770","700000700","0","2023-12-10 15:44:15","2147483647"
"9","2023-12-10 15:43:16","1938","5327","3","040040040","060060060","000444000","000666000","060060060","0","2023-12-10 15:44:27","2147483647"
"9","2023-12-10 15:43:16","1939","5327","4","400400000","000400400","404404000","000404404","000400400","0","2023-12-10 15:44:41","2147483647"
"9","2023-12-10 15:43:16","1940","5327","5","700770000","770700000","700700770","777700000","770700000","0","2023-12-10 15:44:49","2147483647"
"9","2023-12-10 15:43:16","1941","5327","6","110005005","330007007","050050011","070070033","330007007","0","2023-12-10 15:45:07","2147483647"
"8","2023-12-10 15:39:32","1942","5321","10","0000003033030000030300000","0000003333030030333300000","5500000500005005000000500","5550050500505005050055500","5550050500505005550000000","0","2023-12-10 15:45:21","171640"
"9","2023-12-10 15:43:16","1943","5327","7","110000000","111000000","000102102","102102102","111000000","0","2023-12-10 15:45:22","2147483647"
"9","2023-12-10 15:43:16","1944","5327","8","330000000","000333000","330440000","000333444","000333000","0","2023-12-10 15:45:33","2147483647"
"8","2023-12-10 15:39:32","1945","5321","11","1111110001111110000000003","2222220302222220000000000","3010001010100010101000100","0020002020203020202000200","0020002020203020202000200","1","2023-12-10 15:46:17","56243"
"11","2023-12-10 15:46:09","1946","5332","1","000220220","000000200","000110110","000000100","000000100","1","2023-12-10 15:46:56","2147483647"
"8","2023-12-10 15:39:32","1947","5321","12","6666033333000007770011000","0000011000777006666033333","2200055500600004444433330","6000022000555003333044444","0000033330444442200055500","0","2023-12-10 15:47:05","47929"
"11","2023-12-10 15:46:09","1948","5332","2","700000000","700000700","770000000","770000770","707000707","0","2023-12-10 15:47:12","2147483647"
"11","2023-12-10 15:46:09","1949","5332","3","040040040","060060060","000444000","000666000","000666000","1","2023-12-10 15:47:22","2147483647"
"11","2023-12-10 15:46:09","1950","5332","4","400400000","000400400","404404000","000404404","000404404","1","2023-12-10 15:47:34","2147483647"
"11","2023-12-10 15:46:09","1951","5332","5","700770000","770700000","700700770","777700000","077007007","0","2023-12-10 15:47:46","2147483647"
"8","2023-12-10 15:39:32","1952","5321","13","0102211022010000007722077","0002200022000000000022000","0405544055000000600560055","0005500055000000000500055","0005500055000000600060000","0","2023-12-10 15:47:46","41008"
"11","2023-12-10 15:46:09","1953","5332","6","110005005","330007007","050050011","070070033","700700033","0","2023-12-10 15:48:12","2147483647"
"11","2023-12-10 15:46:09","1954","5332","7","110000000","111000000","000102102","102102102","102102102","1","2023-12-10 15:48:25","2147483647"
"8","2023-12-10 15:39:32","1955","5321","14","4441444244444443244444424","4444444444444444444444444","6666676666668666666768666","6666666666666666666666666","6666666666666666666666666","1","2023-12-10 15:48:33","46922"
"11","2023-12-10 15:46:09","1956","5332","8","330000000","000333000","330440000","000333444","000333444","1","2023-12-10 15:48:38","2147483647"
"8","2023-12-10 15:39:32","1957","5321","15","1001133333011013333311010","0000033333011013333300000","0031311313113030031311303","0031300313003030031300303","6666666666666666666666666","0","2023-12-10 15:49:35","46922"
"10","2023-12-10 15:49:25","1958","5341","1","000220220","000000200","000110110","000000100","000000100","1","2023-12-10 15:49:58","2147483647"
"10","2023-12-10 15:49:25","1959","5341","2","700000000","700000700","770000000","770000770","770000770","1","2023-12-10 15:50:07","2147483647"
"10","2023-12-10 15:49:25","1960","5341","3","040040040","060060060","000444000","000666000","000666000","1","2023-12-10 15:50:13","2147483647"
"10","2023-12-10 15:49:25","1961","5341","4","400400000","000400400","404404000","000404404","000404404","1","2023-12-10 15:50:21","2147483647"
"10","2023-12-10 15:49:25","1962","5341","5","700770000","770700000","700700770","777700000","777700000","1","2023-12-10 15:50:34","2147483647"
"10","2023-12-10 15:49:25","1963","5341","6","110005005","330007007","050050011","070070033","070070033","1","2023-12-10 15:50:52","2147483647"
"8","2023-12-10 15:39:32","1964","5321","16","0070007070700070707000700","0000007070000000707000000","0000006660060600666000000","0000000600060600060000000","0060006060600060606000600","0","2023-12-10 15:51:12","96834"
"10","2023-12-10 15:49:25","1965","5341","7","110000000","111000000","000102102","102102102","102102102","1","2023-12-10 15:51:14","2147483647"
"10","2023-12-10 15:49:25","1966","5341","8","330000000","000333000","330440000","000333444","000333444","1","2023-12-10 15:51:28","2147483647"
"6","2023-12-10 15:52:27","1967","5349","1","000220220","000000200","000110110","000000100","000110110","0","2023-12-10 15:53:59","2147483647"
"14","2023-12-10 15:52:16","1968","5348","9","1101111010555551101101011","1101111010555550000000000","0110155555000101101111001","0110155555000000000000000","0110155555000000000000000","1","2023-12-10 15:54:09","56293"
"6","2023-12-10 15:52:27","1969","5349","2","700000000","700000700","770000000","770000770","700000000","0","2023-12-10 15:54:38","2147483647"
"6","2023-12-10 15:52:27","1970","5349","3","040040040","060060060","000444000","000666000","000666000","1","2023-12-10 15:54:55","2147483647"
"6","2023-12-10 15:52:27","1971","5349","4","400400000","000400400","404404000","000404404","000404404","1","2023-12-10 15:55:20","2147483647"
"6","2023-12-10 15:52:27","1972","5349","5","700770000","770700000","700700770","777700000","770070070","0","2023-12-10 15:55:40","2147483647"
"6","2023-12-10 15:52:27","1973","5349","6","110005005","330007007","050050011","070070033","030030077","0","2023-12-10 15:56:17","2147483647"
"6","2023-12-10 15:52:27","1974","5349","7","110000000","111000000","000102102","102102102","000002102","0","2023-12-10 15:56:34","2147483647"
"6","2023-12-10 15:52:27","1975","5349","8","330000000","000333000","330440000","000333444","000000000","0","2023-12-10 15:56:34","2147483647"
"14","2023-12-10 15:52:16","1976","5348","10","0000003033030000030300000","0000003333030030333300000","5500000500005005000000500","5550050500505005050055500","5550050500505005550000000","0","2023-12-10 15:57:47","218321"
"10","2023-12-10 15:57:23","1977","5357","1","000220220","000000200","000110110","000000100","000000100","1","2023-12-10 15:58:24","2147483647"
"14","2023-12-10 15:52:16","1978","5348","11","1111110001111110000000003","2222220302222220000000000","3010001010100010101000100","0020002020203020202000200","0020002020203020202000200","1","2023-12-10 15:58:51","63145"
"10","2023-12-10 15:57:23","1979","5357","2","700000000","700000700","770000000","770000770","770000770","1","2023-12-10 15:59:32","2147483647"
"10","2023-12-10 15:57:23","1980","5357","3","040040040","060060060","000444000","000666000","000666000","1","2023-12-10 16:00:02","2147483647"
"10","2023-12-10 15:57:23","1981","5357","4","400400000","000400400","404404000","000404404","000404404","1","2023-12-10 16:00:24","2147483647"
"10","2023-12-10 15:57:23","1982","5357","5","700770000","770700000","700700770","777700000","077007007","0","2023-12-10 16:00:34","2147483647"
"10","2023-12-10 15:57:23","1983","5357","6","110005005","330007007","050050011","070070033","030030077","0","2023-12-10 16:00:51","2147483647"
"10","2023-12-10 15:57:23","1984","5357","7","110000000","111000000","000102102","102102102","102102102","1","2023-12-10 16:01:25","2147483647"
"14","2023-12-10 15:52:16","1985","5348","12","6666033333000007770011000","0000011000777006666033333","2200055500600004444433330","6000022000555003333044444","6000033330444402200055500","0","2023-12-10 16:01:39","168316"
"10","2023-12-10 15:57:23","1986","5357","8","330000000","000333000","330440000","000333444","000333444","1","2023-12-10 16:01:43","2147483647"
"14","2023-12-10 15:52:16","1987","5348","13","0102211022010000007722077","0002200022000000000022000","0405544055000000600560055","0005500055000000000500055","0005500005000000600060000","0","2023-12-10 16:02:11","31564"
"14","2023-12-10 15:52:16","1988","5348","14","4441444244444443244444424","4444444444444444444444444","6666676666668666666768666","6666666666666666666666666","6666666666666666666666666","1","2023-12-10 16:03:00","49020"
"7","2023-12-10 16:02:41","1989","5366","1","000220220","000000200","000110110","000000100","000000100","1","2023-12-10 16:03:30","2147483647"
"7","2023-12-10 16:02:41","1990","5366","2","700000000","700000700","770000000","770000770","770000770","1","2023-12-10 16:03:41","2147483647"
"7","2023-12-10 16:02:41","1991","5366","3","040040040","060060060","000444000","000666000","000666000","1","2023-12-10 16:03:50","2147483647"
"14","2023-12-10 15:52:16","1992","5348","15","1001133333011013333311010","0000033333011013333300000","0031311313113030031311303","0031300313003030031300303","0031300313003030031300303","1","2023-12-10 16:03:50","50286"
"7","2023-12-10 16:02:41","1993","5366","4","400400000","000400400","404404000","000404404","000400404","0","2023-12-10 16:04:02","2147483647"
"7","2023-12-10 16:02:41","1994","5366","5","700770000","770700000","700700770","777700000","770070070","0","2023-12-10 16:04:16","2147483647"
"7","2023-12-10 16:02:41","1995","5366","6","110005005","330007007","050050011","070070033","030030077","0","2023-12-10 16:04:35","2147483647"
"7","2023-12-10 16:02:41","1996","5366","7","110000000","111000000","000102102","102102102","102102102","1","2023-12-10 16:04:57","2147483647"
"7","2023-12-10 16:02:41","1997","5366","8","330000000","000333000","330440000","000333444","000333444","1","2023-12-10 16:05:34","2147483647"
"14","2023-12-10 15:52:16","1998","5348","16","0070007070700070707000700","0000007070000000707000000","0000006660060600666000000","0000000600060600060000000","0000000600060600060000000","1","2023-12-10 16:06:17","146647"
"6","2023-12-10 16:06:21","1999","5368","1","000220220","000000200","000110110","000000100","000000100","1","2023-12-10 16:08:10","2147483647"
"6","2023-12-10 16:06:21","2000","5368","2","700000000","700000700","770000000","770000770","700000700","0","2023-12-10 16:08:56","2147483647"
"6","2023-12-10 16:06:21","2001","5368","3","040040040","060060060","000444000","000666000","000666000","1","2023-12-10 16:09:07","2147483647"
"6","2023-12-10 16:06:21","2002","5368","4","400400000","000400400","404404000","000404404","000400400","0","2023-12-10 16:09:24","2147483647"
"6","2023-12-10 16:06:21","2003","5368","5","700770000","770700000","700700770","777700000","770700000","0","2023-12-10 16:09:39","2147483647"
"6","2023-12-10 16:06:21","2004","5368","6","110005005","330007007","050050011","070070033","000000000","0","2023-12-10 16:09:39","2147483647"
"6","2023-12-10 16:06:21","2005","5368","7","110000000","111000000","000102102","102102102","111000000","0","2023-12-10 16:10:06","2147483647"
"6","2023-12-10 16:06:21","2006","5368","8","330000000","000333000","330440000","000333444","000333000","0","2023-12-10 16:10:16","2147483647"
"41","2023-12-10 16:11:19","2007","5370","9","1101111010555551101101011","1101111010555550000000000","0110155555000101101111001","0110155555000000000000000","0110155555000000000000000","1","2023-12-10 16:11:56","17318"
"41","2023-12-10 16:11:19","2008","5370","10","0000003033030000030300000","0000003333030030333300000","5500000500005005000000500","5550050500505005050055500","5550050500505005050055500","1","2023-12-10 16:12:15","18607"
